lat,lon,name,admin1,admin2,cc
32.36744,111.59312,Lengji,Hubei,,CN
22.86056,113.11898,Leliu,Guangdong,,CN
24.35405,106.2437,Leli,Guangxi Zhuangzu Zizhiqu,,CN
28.40512,107.35694,Lejian,Guizhou Sheng,,CN
26.40238,112.85908,Leiyang,Hunan,,CN
30.88699,115.75181,Leijiadian,Hubei,,CN
32.34624,118.61596,Leiguan,Anhui Sheng,,CN
31.29355,113.51111,Leigong,Hubei,,CN
25.57622,118.29393,Leifeng,Fujian,,CN
30.52241,120.14051,Leidian,Zhejiang Sheng,,CN
25.128,113.35041,Lecheng,Guangdong,,CN
23.35351,112.33245,Lecheng,Guangdong,,CN
28.09139,111.58861,Le'an,Hunan,,CN
34.06634,103.89402,Lazi,Gansu Sheng,,CN
39.32306,106.83556,Lasengmiao,Inner Mongolia,,CN
28.0845,109.38225,La'ershan,Hunan,,CN
33.13652,112.2795,Laozhuang,Henan Sheng,,CN
26.55917,115.21639,Laoyingpan,Jiangxi Sheng,,CN
30.19048,112.85132,Laoxin,Hubei,,CN
31.60858,118.30173,Laoqiao,Anhui Sheng,,CN
27.30231,115.14208,Laoqiao,Jiangxi Sheng,,CN
24.10253,115.24921,Laolong,Guangdong,,CN
28.075,112.19194,Laoliangcang,Hunan,,CN
32.38583,111.66778,Laohekou,Hubei,,CN
31.02917,121.84306,Laogang,Shanghai Shi,,CN
34.1714,108.56418,Laodian,Shaanxi,,CN
33.1685,106.88428,Laodaosi,Shaanxi,,CN
30.34523,111.7091,Laocheng,Hubei,,CN
24.68785,114.9893,Laocheng,Jiangxi Sheng,,CN
36.05701,103.83987,Lanzhou,Gansu Sheng,,CN
24.06556,111.948,Lanzhong,Guangdong,,CN
26.96088,117.98557,Lanxia,Fujian,,CN
30.34694,115.14205,Lanxi,Hubei,,CN
29.21588,119.47156,Lanxi,Zhejiang Sheng,,CN
24.91406,116.61685,Lanxi,Fujian,,CN
29.90678,118.08714,Lantian,Anhui Sheng,,CN
27.68833,111.66417,Lianyuan,Hunan,,CN
27.025,109.29472,Lantian,Guizhou Sheng,,CN
23.86287,114.22678,Lantian,Guangdong,,CN
23.41382,114.93293,Lantang,Guangdong,,CN
25.35407,112.18987,Tafeng,Hunan,,CN
34.07431,109.45793,Lanqiao,Shaanxi,,CN
27.88694,109.91861,Lanli,Hunan,,CN
23.94998,115.08517,Lankou,Guangdong,,CN
29.0077,119.49502,Langya,Zhejiang Sheng,,CN
29.91549,116.72241,Rangxi,Jiangxi Sheng,,CN
31.13063,119.1783,Jianping,Anhui Sheng,,CN
28.9218,110.30904,Langxi,Hunan,,CN
28.0116,108.47877,Langxi,Guizhou Sheng,,CN
34.15754,109.31415,Languan,Shaanxi,,CN
28.00528,111.14861,Langtang,Hunan,,CN
31.95686,120.88565,Langshan,Jiangsu Sheng,,CN
30.47767,118.45264,Langqiao,Anhui Sheng,,CN
26.08882,119.5713,Langqi,Fujian,,CN
30.61336,110.50761,Langping,Hubei,,CN
39.50972,116.69472,Langfang,Hebei,,CN
32.30028,108.89306,Langao Chengguanzhen,Shaanxi,,CN
37.18073,119.94217,Weichanglu,Shandong Sheng,,CN
26.6276,117.98505,Laizhou,Fujian,,CN
25.56309,117.02057,Laiyuan,Fujian,,CN
36.97583,120.71361,Laiyang,Shandong Sheng,,CN
36.19278,117.65694,Laiwu,Shandong Sheng,,CN
29.26597,105.77802,Laisu,Chongqing Shi,,CN
37.39198,121.38045,Laishan,Shandong Sheng,,CN
29.50761,109.40266,Xiangfeng,Hubei,,CN
25.93603,116.88415,Laifang,Fujian,,CN
25.3343,118.7222,Laidian,Fujian,,CN
26.34715,115.81892,Laicun,Jiangxi Sheng,,CN
23.7,109.26667,Laibin,Guangxi Zhuangzu Zizhiqu,,CN
35.20125,102.52117,Labrang,Gansu Sheng,,CN
24.25985,109.33415,Labu,Guangxi Zhuangzu Zizhiqu,,CN
34.14743,100.18814,Kyinzhi,Qinghai Sheng,,CN
35.24481,100.1329,Zhongtie,Qinghai Sheng,,CN
27.66583,120.56583,Kunyang,Zhejiang Sheng,,CN
24.66753,102.5919,Kunyang,Yunnan,,CN
25.03889,102.71833,Kunming,Yunnan,,CN
22.63789,114.41573,Kuiyong,Guangdong,,CN
23.06339,115.99226,Kuitan,Guangdong,,CN
24.66898,114.88779,Kuimeishan,Jiangxi Sheng,,CN
31.14977,118.40849,Kuihu,Anhui Sheng,,CN
25.13361,118.155,Kuidou,Fujian,,CN
25.99861,115.6636,Kuantian,Jiangxi Sheng,,CN
24.91379,103.14789,Kuangyuan,Yunnan,,CN
30.15127,121.29586,Kuangyan,Zhejiang Sheng,,CN
30.70471,115.55535,Kuanghe,Hubei,,CN
32.99437,106.2594,Kuanchuan,Shaanxi,,CN
34.70889,108.6975,Kouzhen,Shaanxi,,CN
38.60448,114.38385,Koutou,Hebei,,CN
34.71882,107.06445,Koujiahe,Shaanxi,,CN
32.3082,119.87568,Kou'an,Jiangsu Sheng,,CN
29.88668,115.90323,Konglong,Hubei,,CN
32.35184,120.02144,Huzhuang,Jiangsu Sheng,,CN
31.57096,112.26634,Kongwan,Hubei,,CN
28.89085,108.25077,Ketian,Guizhou Sheng,,CN
29.0958,109.94757,Kesha,Hunan,,CN
30.07265,120.48644,Keqiao,Zhejiang Sheng,,CN
25.42214,118.01737,Kengzikou,Fujian,,CN
26.33964,119.76476,Kengyuan,Fujian,,CN
27.345,115.37873,Kengtian,Jiangxi Sheng,,CN
27.58761,119.51489,Kengdi,Fujian,,CN
21.08694,110.01711,Kelu,Guangdong,,CN
38.71983,111.59783,Lanyi,Shanxi Sheng,,CN
26.7174,116.58694,Kefang,Fujian,,CN
31.36053,112.86747,Kedian,Hubei,,CN
24.91861,116.88833,Kanshi,Fujian,,CN
30.19397,120.40714,Kanshan,Zhejiang Sheng,,CN
28.88122,116.43113,Kangshan,Jiangxi Sheng,,CN
25.03997,118.47067,Kangmei,Fujian,,CN
33.76228,100.25645,Ganglong,Qinghai Sheng,,CN
35.3725,103.70556,Fucheng,Gansu Sheng,,CN
28.09557,114.45007,Kangle,Jiangxi Sheng,,CN
23.69767,103.30372,Kaiyuan,Yunnan,,CN
39.67798,118.25217,Kaiping,Hebei,,CN
31.08515,107.86508,Xinning,Sichuan,,CN
29.14586,118.40903,Kaihua Chengguanzhen,Zhejiang Sheng,,CN
23.3695,104.27721,Kaihua,Yunnan,,CN
34.7986,114.30742,Kaifeng,Henan Sheng,,CN
35.39472,116.08833,Juye,Shandong Sheng,,CN
31.96639,121.54278,Juxing,Jiangsu Sheng,,CN
25.49465,116.73871,Juxi,Fujian,,CN
33.05534,106.08453,Juting,Shaanxi,,CN
27.49583,119.17389,Jushui,Zhejiang Sheng,,CN
40.00119,116.0927,Junzhuang,Beijing,,CN
25.69795,117.84541,Junxi,Fujian,,CN
28.70444,112.16417,Junshanpu,Hunan,,CN
30.40482,114.0827,Junshan,Hubei,,CN
28.32943,108.80271,Aikou,Chongqing Shi,,CN
39.06476,117.44673,Junliangcheng,Tianjin Shi,,CN
28.17106,104.51162,Junlian,Sichuan,,CN
26.65814,116.79467,Junkou,Fujian,,CN
32.05725,110.61794,Jundian,Hubei,,CN
31.65206,113.21843,Junchuan,Hubei,,CN
38.93277,114.69711,Juncheng,Hebei,,CN
26.70452,115.66564,Junbu,Jiangxi Sheng,,CN
22.70575,113.14678,Jun'an,Guangdong,,CN
37.16667,121.68333,Jugezhuang,Shandong Sheng,,CN
29.47361,121.94722,Juexi,Zhejiang Sheng,,CN
32.31737,121.18552,Juegang,Jiangsu Sheng,,CN
19.57748,110.39448,Longhu,Hainan,,CN
29.30307,113.88676,Juanshui,Hubei,,CN
35.56157,115.50134,Juancheng,Shandong Sheng,,CN
34.58972,103.50417,Liulin,Gansu Sheng,,CN
35.09,112.58,Shuangqiao,Henan Sheng,,CN
27.13932,118.13167,Jiyang,Fujian,,CN
28.10756,109.60558,Jixin,Hunan,,CN
26.67275,118.91219,Jixiang,Fujian,,CN
36.10111,110.67333,Jichang,Shanxi Sheng,,CN
34.08863,108.39783,Jixian,Shaanxi,,CN
28.33344,109.41788,Jiwei,Hunan,,CN
31.14084,115.67122,Jiuzihe,Hubei,,CN
19.77125,110.40529,Jiuzhou,Hainan,,CN
30.7474,113.21476,Jiuzhen,Hubei,,CN
30.27528,119.9325,Yuhang,Zhejiang Sheng,,CN
34.81083,108.04139,Yongping,Shaanxi,,CN
33.49545,113.29965,Jiuxian,Henan Sheng,,CN
31.12063,111.60744,Jiuxian,Hubei,,CN
29.86203,106.20288,Jiuxian,Chongqing Shi,,CN
29.80224,119.62397,Jiuxian,Zhejiang Sheng,,CN
27.60528,118.85583,Jiuxian,Fujian,,CN
25.22397,116.4976,Jiuxian,Fujian,,CN
29.18101,111.27174,Jiuxi,Hunan,,CN
34.3283,108.10761,Wugong,Shaanxi,,CN
29.43363,109.25507,Jiusi,Hubei,,CN
32.81447,118.67793,Jiupu,Jiangsu Sheng,,CN
33.33153,108.30685,Ningshan Chengguanzhen,Shaanxi,,CN
31.90806,121.57139,Jiulong,Jiangsu Sheng,,CN
29.50512,106.50135,Yangjiaping,Chongqing Shi,,CN
32.62,117.08,Jiulonggang,Anhui Sheng,,CN
28.52121,116.63303,Jiulong,Jiangxi Sheng,,CN
24.13937,112.90596,Jiulong,Guangdong,,CN
23.40844,101.71028,Lianzhu,Yunnan,,CN
30.86439,112.66611,Jiukou,Hubei,,CN
33.55109,113.76451,Jiujie,Henan Sheng,,CN
30.83505,114.92115,Jiujie,Hubei,,CN
22.59306,113.8889,Xixiang,Guangdong,,CN
29.70475,116.00206,Jiujiang,Jiangxi Sheng,,CN
22.83593,113.00672,Jiujiang,Guangdong,,CN
32.1372,120.65277,Jiuhua,Jiangsu Sheng,,CN
23.49563,115.06082,Jiuhe,Guangdong,,CN
30.83809,120.2768,Jiuguan,Zhejiang Sheng,,CN
25.35,113.36667,Jiufeng,Guangdong,,CN
34.81451,107.39274,Jiufang,Shaanxi,,CN
25.20481,118.45431,Jiudu,Fujian,,CN
29.64376,107.3399,Jiudian,Chongqing Shi,,CN
34.67868,107.78758,Jiuchenggong,Shaanxi,,CN
28.74138,107.68037,Jiucheng,Guizhou Sheng,,CN
39.84194,111.90222,Jiucaizhuang,Inner Mongolia,,CN
25.94571,115.90046,Jiubao,Jiangxi Sheng,,CN
24.57204,112.07532,Jitian,Guangdong,,CN
24.94896,115.74358,Jitan,Jiangxi Sheng,,CN
33.73333,115.4,Jishui,Henan Sheng,,CN
28.31925,109.73346,Qianzhou,Hunan,,CN
35.61347,110.95854,Jifeng,Shanxi Sheng,,CN
29.84631,117.80778,Jinzipai,Anhui Sheng,,CN
23.80139,111.86528,Jinzhuang,Guangdong,,CN
39.1,121.71667,Jinzhou,Liaoning,,CN
31.03714,120.9147,Jinze,Shanghai Shi,,CN
37.72694,112.47083,Jinyuan,Shanxi Sheng,,CN
24.13721,110.18009,Jinxiu,Guangxi Zhuangzu Zizhiqu,,CN
27.43265,120.60625,Jinxiangzhen,Zhejiang Sheng,,CN
27.15017,114.4386,Jintian,Jiangxi Sheng,,CN
25.12036,118.35272,Jintao,Fujian,,CN
30.00579,121.86621,Jintang,Zhejiang Sheng,,CN
29.31389,114.16993,Jintang,Hubei,,CN
21.75173,110.8424,Jintang,Guangdong,,CN
27.27169,115.11867,Jintan,Jiangxi Sheng,,CN
24.05944,112.80806,Jintan,Guangdong,,CN
27.58425,110.93634,Jinshiqiao,Hunan,,CN
29.60487,111.87012,Jinshi,Hunan,,CN
26.41796,110.80017,Jinshi,Hunan,,CN
34.2899,109.38085,Jinshan,Shaanxi,,CN
30.72333,121.315,Jinshanwei,Shanghai Shi,,CN
39.29468,113.67913,Jinshanpu,Shanxi Sheng,,CN
30.14285,114.86445,Jinshandian,Hubei,,CN
25.11508,102.09833,Jinshan,Yunnan,,CN
19.99804,110.68957,Jinshan,Hainan,,CN
32.08982,121.07355,Jinsha,Jiangsu Sheng,,CN
30.2644,118.72982,Jinsha,Anhui Sheng,,CN
26.18165,118.70928,Jinsha,Fujian,,CN
27.92677,114.20182,Jinrui,Jiangxi Sheng,,CN
34.2119,107.7789,Jinqu,Shaanxi,,CN
35.31435,107.02923,Jinping,Gansu Sheng,,CN
34.51667,119.11667,Jinping,Jiangsu Sheng,,CN
24.43374,100.81989,Jinping,Yunnan,,CN
24.03054,104.22702,Jinping,Yunnan,,CN
22.76667,103.25,Jinhe,Yunnan,,CN
29.33535,116.99552,Jinpanling,Jiangxi Sheng,,CN
32.95526,119.03916,Jinnan,Jiangsu Sheng,,CN
23.07861,112.77739,Jinli,Guangdong,,CN
30.34008,114.12989,Jinkou,Hubei,,CN
24.575,118.59722,Jinjing,Fujian,,CN
28.40051,116.89983,Jinjiang,Jiangxi Sheng,,CN
19.72878,110.00851,Jinjiang,Hainan,,CN
33.34097,105.96703,Jinjiahe,Shaanxi,,CN
32.55823,119.06738,Jinji,Anhui Sheng,,CN
23.22806,110.82611,Jinji,Guangxi Zhuangzu Zizhiqu,,CN
22.16667,112.48333,Jinji,Guangdong,,CN
35.405,116.58139,Jining,Shandong Sheng,,CN
30.98973,121.49251,Jinhui,Shanghai Shi,,CN
29.10678,119.64421,Jinhua,Zhejiang Sheng,,CN
27.71694,109.60472,Jinhe,Hunan,,CN
20.57079,110.41083,Jinhe,Guangdong,,CN
30.35028,112.19028,Jingzhou,Hubei,,CN
23.63285,116.93184,Jingzhou,Guangdong,,CN
36.56541,104.68401,Wulan,Gansu Sheng,,CN
35.47695,106.33112,Xiangshui,Ningxia Huizu Zizhiqu,,CN
34.8454,109.4441,Jingyao,Shaanxi,,CN
32.51667,107.88333,Jingyang,Shaanxi,,CN
30.29194,118.5425,Jingyang,Anhui Sheng,,CN
29.65068,104.06723,Yancheng,Sichuan,,CN
37.99806,114.01556,Tianchang,Hebei,,CN
28.24425,103.63849,Xiluodu,Yunnan,,CN
24.22841,115.93354,Jingxin,Guangdong,,CN
37.68868,116.25958,Jingzhou,Hebei,,CN
30.68916,118.40431,Jingchuan,Anhui Sheng,,CN
26.19454,117.54526,Jingxi,Fujian,,CN
25.1725,118.11583,Jingu,Fujian,,CN
23.96977,113.67748,Jingtou,Guangdong,,CN
39.52,112.28389,Jingping,Shanxi Sheng,,CN
35.52036,105.72301,Jingning Chengguanzhen,Gansu Sheng,,CN
25.006,115.02667,Jingnao,Jiangxi Sheng,,CN
31.03361,112.20472,Jingmen,Hubei,,CN
35.88183,111.35586,Jingmao,Shanxi Sheng,,CN
28.10012,115.42607,Jinglou,Jiangxi Sheng,,CN
29.30316,111.09698,Jinglongqiao,Hunan,,CN
30.65,113.1,Jingling,Hubei,,CN
29.37343,120.78289,Jingling,Zhejiang Sheng,,CN
38.37444,111.97167,Echeng,Shanxi Sheng,,CN
23.50778,112.825,Jingkou,Guangdong,,CN
30.23344,120.46236,Jingjiang,Zhejiang Sheng,,CN
32.01417,120.2625,Jingcheng,Jiangsu Sheng,,CN
38.93373,116.92699,Jinghai,Tianjin Shi,,CN
23.01085,116.52764,Jinghai,Guangdong,,CN
29.89545,106.5639,Jingguan,Chongqing Shi,,CN
29.74845,117.2134,Jinggongqiao,Jiangxi Sheng,,CN
34.53,108.83417,Jinggan,Shaanxi,,CN
29.2947,117.20789,Jingdezhen,Jiangxi Sheng,,CN
35.33194,107.36111,Jingchuan Chengguanzhen,Gansu Sheng,,CN
25.29972,117.415,Zhangping,Fujian,,CN
39.10438,100.41094,Jing'an,Gansu Sheng,,CN
22.21072,113.29218,Jing'an,Guangdong,,CN
31.96165,120.64709,Jinfeng,Jiangsu Sheng,,CN
25.97871,119.62304,Jinfeng,Fujian,,CN
29.34313,105.28443,Jin'e,Sichuan,,CN
34.33402,109.96747,Jindui,Shaanxi,,CN
23.05053,112.51501,Jindu,Guangdong,,CN
25.43238,118.1017,Jindou,Fujian,,CN
22.46245,110.78078,Jindong,Guangdong,,CN
35.50194,112.90583,Jincun,Shanxi Sheng,,CN
33.95125,112.26223,Jincun,Henan Sheng,,CN
38.50062,102.19379,Jinchang,Gansu Sheng,Jinchang Shi,CN
31.47551,102.05884,Jinchuan,Sichuan,,CN
27.76036,115.3885,Jinchuan,Jiangxi Sheng,,CN
35.50222,112.83278,Jincheng,Shanxi Sheng,,CN
30.99712,105.88191,Jincheng,Sichuan,,CN
28.26648,103.56838,Jincheng,Sichuan,,CN
25.50147,102.40058,Jincheng,Yunnan,,CN
24.70222,102.74417,Jincheng,Yunnan,,CN
25.70855,101.33679,Jinbi,Yunnan,,CN
36.66833,116.99722,Jinan,Shandong Sheng,,CN
32.63941,103.59683,Jin'an,Sichuan,,CN
36.38972,120.46222,Jimo,Shandong Sheng,,CN
22.8,114.91667,Jilong,Guangdong,,CN
39.84891,113.45414,Jijiazhuang,Shanxi Sheng,,CN
29.28993,106.25001,Jijiang,Chongqing Shi,,CN
20.95311,109.79477,Jijia,Guangdong,,CN
28.95,117.16667,Jiedu,Jiangxi Sheng,,CN
37.02444,111.9125,Jiexiu,Shanxi Sheng,,CN
29.11588,120.80376,Jietou,Zhejiang Sheng,,CN
29.64428,120.27108,Jieting,Zhejiang Sheng,,CN
27.78503,114.75945,Jieshui,Jiangxi Sheng,,CN
33.26338,115.36108,Jieshou,Anhui Sheng,Fuyang Shi,CN
26.60666,113.40607,Jieshou,Hunan,,CN
22.81027,115.83058,Jieshi,Guangdong,,CN
22.71809,115.44756,Jiesheng,Guangdong,,CN
29.24946,106.77663,Jielong,Chongqing Shi,,CN
29.75184,118.72378,Xinmen,Anhui Sheng,,CN
23.54992,113.58099,Jiekou,Guangdong,,CN
28.44747,120.40423,Jiekeng,Zhejiang Sheng,,CN
35.54278,118.455,Jiehu,Shandong Sheng,,CN
30.01343,111.71464,Jieheshi,Hubei,,CN
33.26806,106.25194,Jieguanting,Shaanxi,,CN
28.12896,109.73839,Jiefangyan,Hunan,,CN
28.22598,115.0574,Xinjiebu,Jiangxi Sheng,,CN
27.76939,115.37857,Jiebu,Jiangxi Sheng,,CN
26.33808,116.55515,Xinji,Fujian,,CN
26.02103,115.15694,Jibu,Jiangxi Sheng,,CN
22.87932,116.07318,Jiazi,Guangdong,,CN
29.9913,112.11057,Jiazhuyuan,Hubei,,CN
39.24215,112.53267,Jiazhuang,Shanxi Sheng,,CN
38.09919,114.03858,Jiazhuang,Hebei,,CN
30.7522,120.75,Jiaxing,Zhejiang Sheng,,CN
35.39606,116.348,Jiaxiang,Shandong Sheng,,CN
33.96833,113.20806,Jiaxian Chengguanzhen,Henan Sheng,,CN
29.11569,106.44691,Jiasi,Chongqing Shi,,CN
28.97147,109.4019,Jiashi,Hunan,,CN
34.91775,109.54189,Jiaqu,Shaanxi,,CN
29.16691,111.49749,Jiaqiao,Hunan,,CN
31.10459,119.93879,Jiapu,Zhejiang Sheng,,CN
35.23972,113.23306,Jiaozuo,Henan Sheng,,CN
29.28861,110.32222,Jiaoziya,Hunan,,CN
30.02093,109.44169,Jiaoyuan,Hubei,,CN
25.22789,116.73656,Jiaoyang,Fujian,,CN
34.66514,109.68596,Jiaoxie,Shaanxi,,CN
25.30651,118.83033,Jiaowei,Fujian,,CN
29.74481,122.10896,Liuheng,Zhejiang Sheng,,CN
29.31033,115.92435,Jiaotang,Jiangxi Sheng,,CN
29.54999,117.21215,Jiaotan,Jiangxi Sheng,,CN
29.71607,107.5976,Jiaoshi,Chongqing Shi,,CN
28.74553,115.85878,Jiaoqiao,Jiangxi Sheng,,CN
29.64833,112.08196,Jiaoqi,Hunan,,CN
24.65732,116.16709,Jiaocheng,Guangdong,,CN
27.59414,104.00478,Jiaokui,Yunnan,,CN
34.55016,109.2968,Jiaokou,Shaanxi,,CN
33.56547,104.64637,Jiaogong,Gansu Sheng,,CN
34.05941,109.24639,Jiaodai,Shaanxi,,CN
30.19193,118.06678,Jiaocun,Anhui Sheng,,CN
37.54722,112.16053,Tianning,Shanxi Sheng,,CN
36.28389,120.00333,Jiaozhou,Shandong Sheng,,CN
26.66167,119.52278,Ningde,Fujian,,CN
28.80711,108.09099,Jiaoba,Guizhou Sheng,,CN
32.41445,121.19539,Juzhen,Jiangsu Sheng,,CN
30.39097,104.54912,Jiancheng,Sichuan,,CN
26.81472,117.95132,Jianxi,Fujian,,CN
24.0514,114.7006,Jiantou,Guangdong,,CN
29.04389,121.6275,Jiantiao,Zhejiang Sheng,,CN
29.42304,116.98582,Jiantianjie,Jiangxi Sheng,,CN
23.60255,102.83092,Lin'an,Yunnan,,CN
25.98143,117.78236,Jianshe,Fujian,,CN
31.43396,108.89533,Jianshan,Chongqing Shi,,CN
29.70285,108.99895,Jianshan,Hubei,,CN
29.22499,120.71623,Jianshan,Zhejiang Sheng,,CN
28.13042,115.19035,Jianshan,Jiangxi Sheng,,CN
30.31955,120.21512,Jianqiao,Zhejiang Sheng,,CN
27.04694,118.32528,Jian'ou,Fujian,,CN
30.43919,108.53398,Jiannan,Hubei,,CN
26.70039,101.85134,Tongzilin,Sichuan,,CN
34.69139,108.13972,Jianjun,Shaanxi,,CN
26.54972,119.755,Jianjiang,Fujian,,CN
29.78759,116.12014,Jiangzhou,Jiangxi Sheng,,CN
34.25974,107.92204,Jiangzhang,Shaanxi,,CN
31.99669,121.0325,Jiangzao,Jiangsu Sheng,,CN
25.23917,111.31664,Xiaopu,Hunan,,CN
25.46022,119.31598,Jiangyin,Fujian,,CN
29.21162,115.77263,Jiangyi,Jiangxi Sheng,,CN
32.50611,120.14278,Jiangyan,Jiangsu Sheng,,CN
29.50428,110.76382,Jiangya,Hunan,,CN
36.63333,100.26667,Jiangxigou,Qinghai Sheng,,CN
35.49399,111.55334,Gujiang,Shanxi Sheng,,CN
24.43126,114.12645,Jiangwei,Guangdong,,CN
32.36477,119.36952,Jiangwang,Jiangsu Sheng,,CN
29.37194,118.04694,Jiangwan,Jiangxi Sheng,,CN
24.62681,113.22811,Jiangwan,Guangdong,,CN
39.5225,117.7025,Jiangwakou,Tianjin Shi,,CN
28.19377,115.7836,Jianguang,Jiangxi Sheng,,CN
23.71979,112.6184,Jiangtun,Guangdong,,CN
25.81947,119.57518,Jiangtian,Fujian,,CN
27.12333,109.73778,Jiangshi,Hunan,,CN
29.77119,121.53149,Jiangshan,Zhejiang Sheng,,CN
25.18016,116.97328,Jiangshan,Fujian,,CN
31.23896,121.32484,Jiangqiao,Shanghai Shi,,CN
31.86612,118.6031,Jiangning,Jiangsu Sheng,,CN
23.6092,104.37312,Jiangna,Yunnan,,CN
22.58333,113.08333,Jiangmen,Guangdong,,CN
33.90139,105.82194,Jiangluo,Gansu Sheng,,CN
31.22238,108.79377,Jiangkou,Chongqing Shi,,CN
33.73052,107.05002,Jiangkou,Shaanxi,,CN
31.56506,107.09736,Jiangkou,Sichuan,,CN
29.7329,121.40367,Jiangkou,Zhejiang Sheng,,CN
29.24279,107.87723,Jiangkou,Chongqing Shi,,CN
27.69417,109.73583,Jiangkouxu,Hunan,,CN
25.95701,115.13302,Jiangkou,Jiangxi Sheng,,CN
25.48694,119.19834,Jiangkou,Fujian,,CN
23.43916,111.4974,Jiangkou,Guangdong,,CN
25.55478,119.41991,Jiangjing,Fujian,,CN
26.495,110.34472,Jiangfang,Hunan,,CN
28.63102,116.57959,Jiangbu,Jiangxi Sheng,,CN
29.47602,118.6595,Jiangjia,Zhejiang Sheng,,CN
32.07341,120.00895,Jianghua,Jiangsu Sheng,,CN
21.01594,109.71638,Jianghong,Guangdong,,CN
23.50579,112.65834,Jianggu,Guangdong,,CN
37.41387,121.81633,Jianggezhuang,Shandong Sheng,,CN
32.74031,120.84569,Jianggang,Jiangsu Sheng,,CN
32.36608,120.24107,Jiangduo,Jiangsu Sheng,,CN
27.91694,110.83417,Gangdong,Hunan,,CN
29.772,117.36318,Jiangcun,Jiangxi Sheng,,CN
23.26701,113.23042,Jianggao,Guangdong,,CN
24.42417,102.805,Jiangcheng,Yunnan,,CN
21.85563,111.96272,Yangjiang,Guangdong,,CN
26.30117,115.48257,Jiangbei,Jiangxi Sheng,,CN
30.6089,114.30683,Jiang'an,Hubei,,CN
28.73335,105.0683,Jiang'an,Sichuan,,CN
26.75079,116.47675,Jianfeng,Jiangxi Sheng,,CN
18.6697,108.72637,Jianfeng,Hainan,,CN
25.32283,117.92938,Jiandou,Fujian,,CN
23.13665,111.53879,Jiancheng,Guangdong,,CN
28.1493,107.97231,Jiancha,Guizhou Sheng,,CN
27.55831,116.63978,Jianchang,Jiangxi Sheng,,CN
28.07937,107.04086,Jianba,Guizhou Sheng,,CN
27.11716,114.97927,Ji'an,Jiangxi Sheng,,CN
30.79618,115.08198,Jiamiao,Hubei,,CN
37.20806,115.95,Jiamaying,Shandong Sheng,,CN
29.50798,108.97531,Jiamachi,Hubei,,CN
30.42682,118.84631,Jialu,Anhui Sheng,,CN
32.89473,113.45072,Jialou,Henan Sheng,,CN
32.44201,105.823,Guangyuan,Sichuan,,CN
19.57723,110.01138,Jiale,Hainan,,CN
19.70806,109.69556,Jialai,Hainan,,CN
29.74357,103.56679,Yancheng,Sichuan,,CN
19.2425,110.46417,Qionghai,Hainan,,CN
24.71015,114.65288,Jiahu,Jiangxi Sheng,,CN
32.87737,110.02574,Jiahe,Hubei,,CN
23.22827,113.26951,Jiahe,Guangdong,,CN
31.38575,121.24465,Jiadingzhen,Shanghai Shi,,CN
25.4295,114.92804,Jiading,Jiangxi Sheng,,CN
34.45294,107.20425,Jiacun,Shaanxi,,CN
32.20907,106.21494,Jiachuan,Sichuan,,CN
30.8703,120.0933,Huzhou,Zhejiang Sheng,,CN
29.06451,119.2918,Huzhen,Zhejiang Sheng,,CN
28.80774,120.25264,Huzhen,Zhejiang Sheng,,CN
23.24661,114.15,Huzhen,Guangdong,,CN
26.12944,117.76957,Huyuan,Fujian,,CN
39.20052,113.10261,Huyu,Shanxi Sheng,,CN
31.38583,118.82252,Huyang,Anhui Sheng,,CN
25.40649,118.42318,Huyang,Fujian,,CN
25.04297,116.31957,Huyang,Fujian,,CN
29.59889,106.30583,Huxi,Chongqing Shi,,CN
30.6704,121.15724,Huxiaoqiao,Zhejiang Sheng,,CN
34.10241,108.61406,Ganting,Shaanxi,,CN
29.17929,120.39096,Huxi,Zhejiang Sheng,,CN
25.23528,118.03472,Hutou,Fujian,,CN
31.53429,119.49,Hutang,Jiangsu Sheng,,CN
30.29483,120.14342,Mishixiang,Zhejiang Sheng,,CN
25.31778,119.08842,Hushi,Fujian,,CN
30.1764,121.2457,Xushan,Zhejiang Sheng,,CN
28.06789,115.00417,Hushan,Jiangxi Sheng,,CN
24.47026,116.87357,Hushan,Fujian,,CN
25.00361,117.98944,Huqiu,Fujian,,CN
27.19299,115.74799,Huping,Jiangxi Sheng,,CN
39.29148,117.31358,Huozhuangzi,Tianjin Shi,,CN
39.77542,116.78386,Huoxian,Beijing,,CN
26.84972,119.41806,Huotong,Fujian,,CN
24.00556,117.38306,Huotian,Fujian,,CN
30.50705,110.72742,Huoshaoping,Hubei,,CN
33.54242,106.91994,Huoshaodian,Shaanxi,,CN
31.41238,116.31935,Hengshan,Anhui Sheng,,CN
32.35473,116.2939,Huoqiu Chengguanzhen,Anhui Sheng,,CN
27.88333,110.23,Huomachong,Hunan,,CN
38.08056,114.29611,Huolu,Hebei,,CN
29.39422,107.87254,Huolu,Chongqing Shi,,CN
29.83674,108.72427,Huolongping,Hubei,,CN
31.69384,118.57652,Huoli,Anhui Sheng,,CN
39.74389,117.3675,Huogezhuang,Tianjin Shi,,CN
38.40318,101.05487,Huocheng,Gansu Sheng,,CN
28.92897,110.54476,Huochang,Hunan,,CN
39.69571,113.68708,Yong'an,Shanxi Sheng,,CN
22.81899,113.67306,Humen,Guangdong,,CN
28.54312,109.75801,Hulu,Hunan,,CN
